czas;pamiec
4002;49152000
27991;49152000
10385;49152000
4184;49152000
6681;49152000
13814;49152000
923;123731968
344865;90177536
170;14336000
668;14336000
144;14336000
37943;123731968
21946;120586240
21671;120586240
24242;20971520
23979;20971520
15535;4194304
173279;4194304
151781;4194304
84952;4194304
150059;4194304
104417;4194304
96779;4194304
77411;4194304
162018;4194304
146208;4194304
131923;4194304
48354;4194304
135347;4194304
96604;4194304
105172;4194304
98938;4194304
166114;4194304
81032;4194304
106181;4194304
76805;4194304
173281;4194304
145063;4194304
106914;4194304
128084;4194304
139038;4194304
166732;4194304
63500;4194304
126516;4194304
131142;4194304
177948;4194304
55656;4194304
136143;4194304
126367;4194304
80691;4194304
79419;4194304
127336;4194304
88425;4194304
67733;4194304
89639;4194304
77351;4194304
71557;4194304
88009;4194304
157846;4194304
112278;4194304
86605;4194304
106648;4194304
77885;4194304
105800;4194304
75637;4194304
19265;4194304
129673;4194304
29405;4194304
12484;4194304
19537;4194304
9903;4194304
19924;4194304
32705;4194304
47491;4194304
35761;4194304
35884;4194304
48413;4194304
41336;4194304
47627;4194304
46767;4194304
16497;4194304
31714;4194304
27297;4194304
26783;4194304
26946;4194304
22230;4194304
17522;4194304
31526;4194304
45111;4194304
22087;4194304
58177;4194304
26765;4194304
49488;4194304
35674;4194304
22684;4194304
27195;4194304
21466;4194304
37689;4194304
29803;4194304
30850;4194304
12977;4194304
12760;4194304
30783;4194304
43245;4194304
27332;4194304
12295;4194304
30271;4194304
25841;4194304
16938;4194304
25211;4194304
17181;4194304
31758;4194304
33175;4194304
39178;4194304
48971;4194304
13709;4194304
16374;4194304
35891;4194304
29617;4194304
35082;4194304
39660;4194304
33647;4194304
20296;4194304
12162;4194304
25716;4194304
20510;4194304
28174;4194304
31783;4194304
22075;4194304
33738;4194304
27129;4194304
42345;4194304
20699;4194304
27915;4194304
35777;4194304
22067;4194304
32460;4194304
21887;4194304
31622;4194304
28355;4194304
28533;4194304
23994;4194304
19214;4194304
54700;4194304
50496;4194304
55821;4194304
20309;4194304
13286;4194304
20184;4194304
12946;4194304
31999;4194304
21623;4194304
21933;4194304
38929;4194304
26728;4194304
17017;4194304
27676;4194304
21453;4194304
27816;4194304
28674;4194304
16259;4194304
33016;4194304
33977;4194304
37987;4194304
34930;4194304
25174;4194304
24062;4194304
216;409600
5591;409600
119902;104857600
162409;104857600
809;20971520
43;8388608
22497;20971520
341;10485760
669;10485760
59908;8388608
22232;20971520
51439;8388608
38914;8388608
63875;8388608
23436;20971520
69;10485760
23293;20971520
23554;20971520
23016;20971520
667;10485760
23632;20971520
23074;20971520
24207;20971520
23897;20971520
585;10485760
15205;4194304
22016;15360000
26198;409600
1034;90177536
1092;93323264
300689;90177536
12332;93323264
40286;8388608
70863;8388608
2087;66560000
1983;66560000
1944;66560000
2070;66560000
2161;66560000
2140;66560000
2213;66560000
2151;66560000
2170;66560000
2014;66560000
2141;66560000
2119;66560000
2169;66560000
2294;66560000
2196;66560000
2253;66560000
2118;66560000
2134;66560000
2048;66560000
2059;66560000
1998;66560000
1963;66560000
2012;66560000
2024;66560000
2214;66560000
2213;66560000
2180;66560000
2691;66560000
2007;66560000
2115;66560000
2164;66560000
2087;66560000
2311;66560000
2200;66560000
2290;66560000
2024;66560000
2051;66560000
2241;66560000
1988;66560000
2160;66560000
35551;49152000
76928;49152000
79145;49152000
79912;49152000
75975;49152000
102100;49152000
84198;49152000
89919;49152000
15332;4194304
53743;1433600
315883;58720256
161734;93323264
53877;1024000
53829;1024000
83815;123731968
15223;4194304
9913;52428800
32787;8388608
55196;8388608
90756;8388608
48500;8388608
46016;8388608
79481;8388608
82263;8388608
73425;8388608
56503;8388608
69114;8388608
1491;409600
20629;20971520
1;409600
15360;4194304
15480;4194304
345655;83886080
199547;104857600
216026;104857600
19583;20971520
19778;20971520
22643;20971520
51377;104857600
22588;20971520
13225;104857600
13229;104857600
13217;104857600
8;409600
1;409600
42139;409600
21838;20971520
4;409600
2;33554432
5;33554432
14;33554432
20516;33554432
12966;33554432
15527;4194304
41;27262976
6100;27262976
34;27262976
5107;27262976
7174;27262976
5677;27262976
405;262144
359;262144
349;262144
350;262144
400;262144
350;262144
404;262144
347;262144
351;262144
400;262144
395;262144
402;262144
398;262144
402;262144
355;262144
355;262144
401;262144
354;262144
355;262144
349;262144
355;262144
352;262144
402;262144
351;262144
355;262144
405;262144
403;262144
401;262144
403;262144
399;262144
351;262144
350;262144
360;262144
354;262144
399;262144
401;262144
360;262144
349;262144
349;262144
356;262144
406;262144
401;262144
351;262144
360;262144
398;262144
409;262144
350;262144
406;262144
352;262144
357;262144
353;262144
400;262144
399;262144
404;262144
401;262144
401;262144
349;262144
400;262144
399;262144
354;262144
399;262144
402;262144
399;262144
405;262144
350;262144
401;262144
355;262144
400;262144
399;262144
350;262144
356;262144
353;262144
349;262144
399;262144
352;262144
398;262144
399;262144
350;262144
399;262144
353;262144
350;262144
349;262144
352;262144
404;262144
407;262144
351;262144
348;262144
409;262144
348;262144
401;262144
361;262144
254914;49152000
254882;49152000
24746;20971520
23985;20971520
345608;93323264
345619;83886080
20379;20971520
36321;115343360
7052;115343360
345653;94371840
345624;94371840
345650;94371840
14;62914560
6;62914560
7;104857600
6;62914560
6;104857600
48611;104857600
35064;104857600
15194;4194304
20104;20971520
582;120586240
211010;83886080
112;4194304
37846;4194304
38039;409600
3403;29360128
4875;29360128
7091;29360128
9586;29360128
13551;29360128
8363;29360128
12568;29360128
19372;29360128
26396;29360128
34288;29360128
2900;29360128
4111;29360128
5569;29360128
7495;29360128
9740;29360128
6556;29360128
9323;29360128
13946;29360128
20851;29360128
28174;29360128
2379;29360128
3087;29360128
4336;29360128
5636;29360128
7425;29360128
6924;29360128
10431;29360128
14589;29360128
20022;29360128
25233;29360128
38704;29360128
31787;29360128
24702;29360128
15092;4194304
11839;115343360
20147;115343360
13266;115343360
21226;20971520
22878;20971520
22619;20971520
22164;20971520
730;5242880
15745;4194304
5145;10485760
3626;10485760
22298;20971520
12352;20971520
385;262144
345;262144
352;262144
403;262144
354;262144
399;262144
348;262144
351;262144
400;262144
409;262144
366;262144
461;262144
401;262144
416;262144
395;262144
349;262144
353;262144
400;262144
348;262144
404;262144
344;262144
356;262144
398;262144
403;262144
351;262144
404;262144
461;262144
457;262144
354;262144
347;262144
402;262144
347;262144
347;262144
401;262144
403;262144
396;262144
350;262144
400;262144
398;262144
400;262144
411;262144
347;262144
401;262144
353;262144
348;262144
398;262144
400;262144
400;262144
397;262144
351;262144
403;262144
354;262144
353;262144
354;262144
347;262144
351;262144
351;262144
461;262144
399;262144
401;262144
356;262144
404;262144
15082;4194304
1947;66560000
2226;66560000
2087;66560000
2197;66560000
2226;66560000
2201;66560000
2125;66560000
2175;66560000
4021;104857600
15543;4194304
181849;49152000
10280;10485760
18;1024000
53652;1024000
15065;10485760
40;1048576
1888;10485760
711;120586240
141;27262976
140;27262976
49;27262976
142;27262976
108;27262976
108;27262976
104;27262976
15519;4194304
471;120586240
732;1024000
41;8388608
136;20971520
20868;20971520
5085;71303168
64462;123731968
332670;71303168
3;83886080
281398;83886080
732;1024000
53878;1024000
53922;1024000
239954;83886080
165755;104857600
21;104857600
2013;104857600
80764;104857600
3;49152000
31107;49152000
15217;4194304
40914;49152000
58390;18432000
15330;4194304
345637;93323264
15047;4194304
15367;4194304
151062;123731968
267167;123731968
195934;104857600
198694;104857600
198852;104857600
15964;4194304
54672;104857600
25798;104857600
15282;4194304
15247;4194304
54030;1433600
68945;104857600
10148;104857600
216024;104857600
53763;1024000
216033;104857600
15258;4194304
53610;1024000
15169;4194304
100657;90177536
877;5242880
15488;4194304
7;20971520
4;20971520
744;20971520
803;20971520
37;20971520
13004;20971520
1160;20971520
947;20971520
955;20971520
6523;20480000
6516;20480000
6509;20480000
6501;20480000
6495;20480000
6485;20480000
7371;20480000
6475;20480000
6467;20480000
6460;20480000
7056;20480000
6448;20480000
6436;20480000
6431;20480000
6424;20480000
6416;20480000
6408;20480000
6401;20480000
6395;20480000
6387;20480000
6378;20480000
6372;20480000
6364;20480000
6356;20480000
48;20480000
2;20480000
6335;20480000
6327;20480000
6320;20480000
6929;20480000
6304;20480000
6297;20480000
6290;20480000
6281;20480000
6275;20480000
6267;20480000
6259;20480000
6874;20480000
6241;20480000
6237;20480000
6233;20480000
6226;20480000
6219;20480000
6211;20480000
6204;20480000
6196;20480000
6187;20480000
6180;20480000
6173;20480000
6165;20480000
6157;20480000
6149;20480000
6140;20480000
6135;20480000
6127;20480000
6741;20480000
6116;20480000
6110;20480000
6103;20480000
6096;20480000
6088;20480000
6081;20480000
6073;20480000
6066;20480000
6059;20480000
6052;20480000
6048;20480000
6040;20480000
6031;20480000
6024;20480000
6016;20480000
6009;20480000
6002;20480000
5994;20480000
5988;20480000
6593;20480000
5976;20480000
6582;20480000
1781;20480000
1780;20480000
1779;20480000
1778;20480000
77;20480000
76;20480000
76;20480000
75;20480000
76;20480000
72;20480000
72;20480000
63;20480000
64;20480000
63;20480000
60;20480000
59;20480000
60;20480000
56;20480000
55;20480000
55;20480000
54;20480000
53;20480000
51;20480000
48;20480000
48;20480000
48;20480000
44;20480000
44;20480000
43;20480000
39;20480000
39;20480000
39;20480000
39;20480000
38;20480000
38;20480000
37;20480000
37;20480000
37;20480000
37;20480000
36;20480000
36;20480000
35;20480000
33;20480000
32;20480000
32;20480000
31;20480000
34;20480000
34;20480000
33;20480000
28;20480000
29;20480000
27;20480000
28;20480000
28;20480000
28;20480000
27;20480000
27;20480000
26;20480000
26;20480000
27;20480000
26;20480000
26;20480000
25;20480000
25;20480000
25;20480000
23;20480000
23;20480000
22;20480000
20;20480000
22;20480000
22;20480000
1;20480000
2;20480000
6;20480000
6;20480000
5;20480000
1;20480000
2;20480000
1;20480000
2;20480000
2;20480000
2;20480000
1;20480000
2;20480000
2;20480000
5;20480000
4;20480000
9;20480000
8;20480000
9;20480000
5;20480000
5;20480000
2;20480000
1;20480000
1;20480000
1;20480000
2;20480000
4;20480000
3;20480000
4;20480000
3;20480000
3;20480000
2;20480000
630;20480000
2;20480000
2;20480000
2;20480000
2;20480000
1;20480000
2;20480000
2;20480000
1;20480000
2;20480000
1;20480000
2;20480000
1;20480000
2;20480000
1;20480000
2;20480000
2;20480000
7;20480000
625;20480000
6;20480000
6;20480000
6;20480000
5;20480000
5;20480000
1;20480000
2;20480000
2;20480000
2;20480000
2;20480000
1;20480000
2;20480000
1;20480000
2;20480000
1;20480000
2;20480000
2;20480000
5;20480000
616;20480000
4;20480000
620;20480000
960;20971520
1;20971520
4433;33554432
9649;33554432
2;33554432
2;33554432
2;20971520
3067;409600
2;20971520
84;20971520
794;20971520
15124;4194304
60746;18432000
70426;18432000
69381;18432000
66340;18432000
69354;18432000
70315;18432000
64541;18432000
68580;18432000
67369;18432000
66999;18432000
68895;18432000
65550;18432000
71739;18432000
78750;18432000
67466;18432000
69228;18432000
78351;18432000
72623;18432000
64212;18432000
61768;18432000
67374;18432000
73540;18432000
78538;18432000
69642;18432000
78061;18432000
71959;18432000
79624;18432000
70083;18432000
75878;18432000
71335;18432000
77315;18432000
74319;18432000
75806;18432000
72580;18432000
69661;18432000
66742;18432000
80254;18432000
75198;18432000
72430;18432000
71501;18432000
72306;18432000
70712;18432000
66780;18432000
70028;18432000
70491;18432000
69681;18432000
71661;18432000
73531;18432000
71067;18432000
75044;18432000
67727;18432000
69571;18432000
68169;18432000
66554;18432000
63926;18432000
69103;18432000
63885;18432000
72006;18432000
69135;18432000
85280;18432000
72782;18432000
67980;18432000
72951;18432000
68171;18432000
71301;18432000
72301;18432000
73612;18432000
69707;18432000
80717;18432000
73517;18432000
81393;18432000
67480;18432000
67586;18432000
67119;18432000
66783;18432000
64868;18432000
65040;18432000
65337;18432000
67916;18432000
64184;18432000
75939;18432000
71919;18432000
77032;18432000
82612;18432000
61558;18432000
67981;18432000
65592;18432000
63522;18432000
72749;18432000
64205;18432000
71110;18432000
76192;18432000
67677;18432000
67776;18432000
67896;18432000
74727;18432000
78702;18432000
71242;18432000
69970;18432000
70024;18432000
70648;18432000
63030;18432000
3715;4194304
2100;4194304
68267;18432000
73756;18432000
63620;18432000
71686;18432000
66199;18432000
70380;18432000
69758;18432000
70451;18432000
68767;18432000
65971;18432000
65306;18432000
63898;18432000
70927;18432000
67594;18432000
69039;18432000
75099;18432000
74457;18432000
71519;18432000
64620;18432000
69990;18432000
76400;18432000
70385;18432000
64308;18432000
67528;18432000
68178;18432000
72473;18432000
67388;18432000
66899;18432000
70384;18432000
68726;18432000
64659;18432000
64833;18432000
74015;18432000
76176;18432000
65978;18432000
80216;18432000
75435;18432000
69070;18432000
75510;18432000
72653;18432000
77047;18432000
77949;18432000
68173;18432000
85737;18432000
76930;18432000
108042;18432000
76971;18432000
79069;18432000
72558;18432000
77569;18432000
86677;18432000
65980;18432000
71079;18432000
69383;18432000
72092;18432000
75564;18432000
76531;18432000
77773;18432000
70601;18432000
69354;18432000
76637;18432000
64444;18432000
69446;18432000
70564;18432000
70081;18432000
65814;18432000
71189;18432000
69896;18432000
74165;18432000
69832;18432000
67534;18432000
69779;18432000
74338;18432000
63440;18432000
78465;18432000
61833;18432000
67793;18432000
66136;18432000
72081;18432000
72804;18432000
71119;18432000
69562;18432000
72341;18432000
68225;18432000
68273;18432000
66745;18432000
71178;18432000
68217;18432000
83464;18432000
70356;18432000
75619;18432000
70584;18432000
73262;18432000
78921;18432000
71679;18432000
78476;18432000
84322;18432000
81512;18432000
79887;18432000
76105;18432000
77339;18432000
75117;18432000
85990;18432000
71126;18432000
81156;18432000
77585;18432000
82990;18432000
70636;18432000
69521;18432000
76922;18432000
78417;18432000
76994;18432000
87349;18432000
86101;18432000
80927;18432000
72647;18432000
88632;18432000
65062;18432000
88097;18432000
64861;18432000
82344;18432000
89012;18432000
87620;18432000
77289;18432000
90779;18432000
72999;18432000
90178;18432000
66178;18432000
89786;18432000
76635;18432000
80865;18432000
89647;18432000
93054;18432000
81722;18432000
90715;18432000
72811;18432000
105372;18432000
74693;18432000
74718;18432000
77117;18432000
90842;18432000
83357;18432000
72075;18432000
86295;18432000
73331;18432000
71372;18432000
83801;18432000
91031;18432000
90257;18432000
73071;18432000
77738;18432000
78297;18432000
85275;18432000
84329;18432000
85288;18432000
91560;18432000
90878;18432000
92208;18432000
87259;18432000
78631;18432000
81814;18432000
73657;18432000
76743;18432000
76340;18432000
75169;18432000
68819;18432000
70592;18432000
72830;18432000
71785;18432000
75071;18432000
80676;18432000
75373;18432000
74178;18432000
82101;18432000
74142;18432000
74816;18432000
81193;18432000
82394;18432000
69929;18432000
82128;18432000
75906;18432000
76051;18432000
71480;18432000
70679;18432000
75349;18432000
74090;18432000
68157;18432000
70390;18432000
69230;18432000
71397;18432000
66073;18432000
64551;18432000
64630;18432000
63076;18432000
71308;18432000
74248;18432000
62905;18432000
67870;18432000
77009;18432000
66975;18432000
73910;18432000
70096;18432000
68304;18432000
80850;18432000
64090;18432000
67412;18432000
70149;18432000
66995;18432000
74223;18432000
71606;18432000
69864;18432000
72853;18432000
62711;18432000
70313;18432000
78933;18432000
65184;18432000
68807;18432000
65885;18432000
73358;18432000
74768;18432000
75241;18432000
82233;18432000
84151;18432000
71664;18432000
79341;18432000
74769;18432000
76474;18432000
73096;18432000
69153;18432000
65696;18432000
70166;18432000
63445;18432000
69508;18432000
76312;18432000
69289;18432000
79250;18432000
69919;18432000
71512;18432000
74201;18432000
61229;18432000
67515;18432000
